client,image,label
client_0,ISIC_0073005.npy,4
client_0,ISIC_0069537.npy,2
client_0,ISIC_0058489.npy,1
client_0,ISIC_0053761.npy,0
client_0,ISIC_0057552.npy,4
client_0,ISIC_0071308.npy,2
client_0,ISIC_0059232.npy,0
client_0,ISIC_0061183.npy,0
client_0,ISIC_0069867.npy,1
client_0,ISIC_0053748.npy,4
client_0,ISIC_0053657.npy,3
client_0,ISIC_0070280.npy,1
client_0,ISIC_0068204.npy,1
client_0,ISIC_0055208.npy,0
client_0,ISIC_0066717.npy,2
client_0,ISIC_0065586.npy,1
client_0,ISIC_0072830.npy,3
client_0,ISIC_0057690.npy,1
client_0,ISIC_0067371.npy,1
client_0,ISIC_0067620.npy,4
client_0,ISIC_0053736.npy,3
client_0,ISIC_0056319.npy,0
client_0,ISIC_0056473.npy,2
client_0,ISIC_0068808.npy,0
client_0,ISIC_0058654.npy,2
client_0,ISIC_0072997.npy,1
client_0,ISIC_0057627.npy,2
client_0,ISIC_0056144.npy,2
client_0,ISIC_0067327.npy,1
client_0,ISIC_0067366.npy,1
client_0,ISIC_0072176.npy,2
client_0,ISIC_0054541.npy,1
client_0,ISIC_0060447.npy,1
client_0,ISIC_0057803.npy,1
client_0,ISIC_0060268.npy,1
client_0,ISIC_0066745.npy,2
client_0,ISIC_0055541.npy,1
client_0,ISIC_0066203.npy,0
client_0,ISIC_0070680.npy,5
client_0,ISIC_0068216.npy,4
client_0,ISIC_0064471.npy,1
client_0,ISIC_0057421.npy,7
client_0,ISIC_0067235.npy,0
client_0,ISIC_0065089.npy,0
client_0,ISIC_0061446.npy,0
client_0,ISIC_0060164.npy,1
client_0,ISIC_0062698.npy,1
client_0,ISIC_0070287.npy,1
client_0,ISIC_0065145.npy,1
client_0,ISIC_0063462.npy,2
client_0,ISIC_0054731.npy,4
client_0,ISIC_0057594.npy,0
client_0,ISIC_0067718.npy,1
client_0,ISIC_0065401.npy,2
client_0,ISIC_0057173.npy,0
client_0,ISIC_0064695.npy,4
client_0,ISIC_0054127.npy,3
client_0,ISIC_0053593.npy,7
client_0,ISIC_0067183.npy,0
client_0,ISIC_0072050.npy,4
client_0,ISIC_0073102.npy,0
client_0,ISIC_0067584.npy,4
client_0,ISIC_0071724.npy,2
client_0,ISIC_0066970.npy,1
client_0,ISIC_0064112.npy,1
client_0,ISIC_0053774.npy,0
client_0,ISIC_0065477.npy,0
client_0,ISIC_0072767.npy,1
client_0,ISIC_0064646.npy,0
client_0,ISIC_0067676.npy,3
client_0,ISIC_0058023.npy,1
client_0,ISIC_0060643.npy,2
client_0,ISIC_0070412.npy,0
client_0,ISIC_0054204.npy,2
client_0,ISIC_0054544.npy,0
client_0,ISIC_0070857.npy,1
client_0,ISIC_0063298.npy,2
client_0,ISIC_0060944.npy,7
client_0,ISIC_0071493.npy,1
client_0,ISIC_0061903.npy,1
client_0,ISIC_0061850.npy,1
client_0,ISIC_0062589.npy,0
client_0,ISIC_0056886.npy,7
client_0,ISIC_0063820.npy,1
client_0,ISIC_0066637.npy,0
client_0,ISIC_0062037.npy,0
client_0,ISIC_0062239.npy,0
client_0,ISIC_0069462.npy,1
client_0,ISIC_0060352.npy,1
client_0,ISIC_0071884.npy,1
client_0,ISIC_0063573.npy,3
client_0,ISIC_0065326.npy,7
client_0,ISIC_0056840.npy,2
client_0,ISIC_0071482.npy,2
client_0,ISIC_0057374.npy,0
client_0,ISIC_0072247.npy,2
client_0,ISIC_0067638.npy,2
client_0,ISIC_0066460.npy,2
client_0,ISIC_0059914.npy,2
client_0,ISIC_0064831.npy,1
client_0,ISIC_0057153.npy,1
client_0,ISIC_0071266.npy,2
client_0,ISIC_0073203.npy,0
client_0,ISIC_0069026.npy,1
client_0,ISIC_0062534.npy,1
client_0,ISIC_0062420.npy,0
client_0,ISIC_0063472.npy,1
client_0,ISIC_0060475.npy,1
client_0,ISIC_0069049.npy,2
client_0,ISIC_0066056.npy,3
client_0,ISIC_0066213.npy,0
client_0,ISIC_0070650.npy,3
client_0,ISIC_0055513.npy,0
client_0,ISIC_0068133.npy,2
client_0,ISIC_0055472.npy,4
client_0,ISIC_0059930.npy,2
client_0,ISIC_0069332.npy,2
client_0,ISIC_0069519.npy,1
client_0,ISIC_0072062.npy,1
client_0,ISIC_0070338.npy,7
client_0,ISIC_0070749.npy,1
client_0,ISIC_0066687.npy,1
client_0,ISIC_0067974.npy,1
client_0,ISIC_0061305.npy,5
client_0,ISIC_0069970.npy,0
client_0,ISIC_0054663.npy,0
client_0,ISIC_0054230.npy,1
client_0,ISIC_0071232.npy,1
client_0,ISIC_0073049.npy,2
client_0,ISIC_0057106.npy,1
client_0,ISIC_0064463.npy,0
client_0,ISIC_0055703.npy,2
client_0,ISIC_0073199.npy,1
client_0,ISIC_0071954.npy,1
client_0,ISIC_0066066.npy,0
client_0,ISIC_0053799.npy,3
client_0,ISIC_0060579.npy,4
client_0,ISIC_0067429.npy,2
client_0,ISIC_0071967.npy,2
client_0,ISIC_0056983.npy,0
client_0,ISIC_0053788.npy,1
client_0,ISIC_0058021.npy,0
client_0,ISIC_0059628.npy,0
client_0,ISIC_0069922.npy,0
client_0,ISIC_0060636.npy,3
client_0,ISIC_0056573.npy,0
client_0,ISIC_0065714.npy,0
client_0,ISIC_0064567.npy,4
client_0,ISIC_0057251.npy,0
client_0,ISIC_0059055.npy,4
client_0,ISIC_0064832.npy,2
client_0,ISIC_0068840.npy,0
client_0,ISIC_0071507.npy,1
client_0,ISIC_0054815.npy,1
client_0,ISIC_0069990.npy,1
client_0,ISIC_0058442.npy,5
client_0,ISIC_0060984.npy,2
client_0,ISIC_0070057.npy,2
client_0,ISIC_0061330.npy,1
client_0,ISIC_0064778.npy,4
client_0,ISIC_0065046.npy,0
client_0,ISIC_0061479.npy,0
client_0,ISIC_0070247.npy,1
client_0,ISIC_0058385.npy,1
client_0,ISIC_0071345.npy,2
client_0,ISIC_0072776.npy,2
client_0,ISIC_0072652.npy,3
client_0,ISIC_0062129.npy,2
client_0,ISIC_0056934.npy,4
client_0,ISIC_0062111.npy,0
client_0,ISIC_0062860.npy,1
client_0,ISIC_0058075.npy,0
client_0,ISIC_0071979.npy,2
client_0,ISIC_0063851.npy,7
client_0,ISIC_0054062.npy,0
client_0,ISIC_0055914.npy,2
client_0,ISIC_0071004.npy,1
client_0,ISIC_0065227.npy,2
client_0,ISIC_0072196.npy,1
client_0,ISIC_0069085.npy,4
client_0,ISIC_0071251.npy,2
client_0,ISIC_0059480.npy,4
client_0,ISIC_0063258.npy,0
client_0,ISIC_0059450.npy,0
client_0,ISIC_0064993.npy,0
client_0,ISIC_0063919.npy,1
client_0,ISIC_0065457.npy,1
client_0,ISIC_0068429.npy,1
client_0,ISIC_0063650.npy,1
client_0,ISIC_0073088.npy,7
client_0,ISIC_0057085.npy,4
client_0,ISIC_0057330.npy,1
client_0,ISIC_0058863.npy,0
client_0,ISIC_0066782.npy,2
client_0,ISIC_0060253.npy,1
client_0,ISIC_0053609.npy,1
client_0,ISIC_0058678.npy,2
client_0,ISIC_0065612.npy,3
client_0,ISIC_0061950.npy,0
client_0,ISIC_0067280.npy,7
client_0,ISIC_0054874.npy,0
client_0,ISIC_0065835.npy,2
client_0,ISIC_0061921.npy,0
client_0,ISIC_0070895.npy,3
client_0,ISIC_0062387.npy,7
client_0,ISIC_0063984.npy,2
client_0,ISIC_0064525.npy,1
client_0,ISIC_0069249.npy,2
client_0,ISIC_0062693.npy,1
client_0,ISIC_0065752.npy,2
client_0,ISIC_0071470.npy,0
client_0,ISIC_0067341.npy,2
client_0,ISIC_0062656.npy,1
client_0,ISIC_0063757.npy,0
client_0,ISIC_0072102.npy,1
client_0,ISIC_0056370.npy,1
client_0,ISIC_0070133.npy,1
client_0,ISIC_0068915.npy,2
client_0,ISIC_0063979.npy,2
client_0,ISIC_0068726.npy,1
client_0,ISIC_0069877.npy,4
client_0,ISIC_0072270.npy,2
client_0,ISIC_0058973.npy,2
client_0,ISIC_0062706.npy,3
client_0,ISIC_0060495.npy,0
client_0,ISIC_0066020.npy,2
client_0,ISIC_0062546.npy,1
client_0,ISIC_0059709.npy,3
client_0,ISIC_0070738.npy,0
client_0,ISIC_0073251.npy,1
client_0,ISIC_0070938.npy,0
client_0,ISIC_0071013.npy,4
client_0,ISIC_0057706.npy,3
client_0,ISIC_0069917.npy,3
client_0,ISIC_0056656.npy,1
client_0,ISIC_0054985.npy,2
client_0,ISIC_0062422.npy,1
client_0,ISIC_0068886.npy,0
client_0,ISIC_0066924.npy,2
client_0,ISIC_0053542.npy,0
client_0,ISIC_0062537.npy,1
client_0,ISIC_0061757.npy,4
client_0,ISIC_0066000.npy,1
client_0,ISIC_0053720.npy,1
client_0,ISIC_0056772.npy,1
client_0,ISIC_0065441.npy,1
client_0,ISIC_0056022.npy,1
client_0,ISIC_0070804.npy,4
client_0,ISIC_0055699.npy,0
client_0,ISIC_0059761.npy,1
client_0,ISIC_0053673.npy,1
client_0,ISIC_0068498.npy,7
client_0,ISIC_0062181.npy,0
client_0,ISIC_0069040.npy,1
client_0,ISIC_0061951.npy,1
client_0,ISIC_0071930.npy,4
client_0,ISIC_0059091.npy,7
client_0,ISIC_0064714.npy,2
client_0,ISIC_0059158.npy,1
client_0,ISIC_0053523.npy,4
client_0,ISIC_0069269.npy,3
client_0,ISIC_0066424.npy,1
client_0,ISIC_0073249.npy,0
client_0,ISIC_0055524.npy,1
client_0,ISIC_0053475.npy,7
client_0,ISIC_0065578.npy,1
client_0,ISIC_0053557.npy,1
client_0,ISIC_0069724.npy,2
client_0,ISIC_0067455.npy,1
client_0,ISIC_0071353.npy,1
client_0,ISIC_0057133.npy,1
client_0,ISIC_0056895.npy,2
client_0,ISIC_0059691.npy,1
client_0,ISIC_0057762.npy,0
client_0,ISIC_0055013.npy,1
client_0,ISIC_0057730.npy,7
client_0,ISIC_0063662.npy,2
client_0,ISIC_0067979.npy,0
client_0,ISIC_0064258.npy,2
client_0,ISIC_0069570.npy,1
client_0,ISIC_0067661.npy,1
client_0,ISIC_0062204.npy,0
client_0,ISIC_0059289.npy,1
client_0,ISIC_0062423.npy,0
client_0,ISIC_0057785.npy,1
client_0,ISIC_0069816.npy,1
client_0,ISIC_0054664.npy,0
client_0,ISIC_0055109.npy,2
client_0,ISIC_0067706.npy,2
client_0,ISIC_0062270.npy,2
client_0,ISIC_0065357.npy,1
client_0,ISIC_0068201.npy,1
client_0,ISIC_0058934.npy,7
client_0,ISIC_0061177.npy,2
client_0,ISIC_0071996.npy,0
client_0,ISIC_0068781.npy,2
client_0,ISIC_0068366.npy,4
client_0,ISIC_0056809.npy,1
client_0,ISIC_0072056.npy,1
client_0,ISIC_0066452.npy,3
client_0,ISIC_0063808.npy,2
client_0,ISIC_0054400.npy,1
client_0,ISIC_0057008.npy,1
client_0,ISIC_0060193.npy,2
client_0,ISIC_0056773.npy,3
client_0,ISIC_0055462.npy,0
client_0,ISIC_0068285.npy,4
client_0,ISIC_0055239.npy,1
client_0,ISIC_0072709.npy,2
client_0,ISIC_0070365.npy,4
client_0,ISIC_0057497.npy,4
client_0,ISIC_0068614.npy,0
client_0,ISIC_0072082.npy,2
client_0,ISIC_0064967.npy,1
client_0,ISIC_0055634.npy,1
client_0,ISIC_0068708.npy,2
client_0,ISIC_0071568.npy,0
client_0,ISIC_0054732.npy,1
client_0,ISIC_0067222.npy,1
client_0,ISIC_0066627.npy,0
client_0,ISIC_0069347.npy,1
client_0,ISIC_0068368.npy,1
client_0,ISIC_0069642.npy,4
client_0,ISIC_0056404.npy,1
client_0,ISIC_0058891.npy,1
client_0,ISIC_0070580.npy,1
client_0,ISIC_0058421.npy,4
client_0,ISIC_0057043.npy,7
client_0,ISIC_0061817.npy,7
client_0,ISIC_0061388.npy,7
client_0,ISIC_0065222.npy,1
client_0,ISIC_0072885.npy,1
client_0,ISIC_0067956.npy,2
client_0,ISIC_0071389.npy,1
client_0,ISIC_0068168.npy,1
client_0,ISIC_0072546.npy,7
client_0,ISIC_0071549.npy,2
client_0,ISIC_0061030.npy,4
client_0,ISIC_0056157.npy,2
client_0,ISIC_0060325.npy,1
client_0,ISIC_0070510.npy,3
client_0,ISIC_0061706.npy,1
client_0,ISIC_0064867.npy,1
client_0,ISIC_0053756.npy,4
client_0,ISIC_0057237.npy,2
client_0,ISIC_0073097.npy,0
client_0,ISIC_0059827.npy,3
client_0,ISIC_0066915.npy,1
client_0,ISIC_0063226.npy,1
client_0,ISIC_0062637.npy,2
client_0,ISIC_0057854.npy,1
client_0,ISIC_0056362.npy,2
client_0,ISIC_0057361.npy,7
client_0,ISIC_0068080.npy,0
client_0,ISIC_0059313.npy,0
client_0,ISIC_0053675.npy,1
client_0,ISIC_0063061.npy,0
client_0,ISIC_0056890.npy,1
client_0,ISIC_0061670.npy,0
client_0,ISIC_0061612.npy,1
client_0,ISIC_0061732.npy,1
client_0,ISIC_0067699.npy,0
client_0,ISIC_0059729.npy,2
client_0,ISIC_0072457.npy,2
client_0,ISIC_0071583.npy,0
client_0,ISIC_0063131.npy,0
client_0,ISIC_0068674.npy,2
client_0,ISIC_0070236.npy,2
client_0,ISIC_0071631.npy,7
client_0,ISIC_0066954.npy,2
client_0,ISIC_0059892.npy,0
client_0,ISIC_0067966.npy,1
client_0,ISIC_0061904.npy,5
client_0,ISIC_0056518.npy,1
client_0,ISIC_0056555.npy,1
client_0,ISIC_0068667.npy,2
client_0,ISIC_0061020.npy,2
client_0,ISIC_0058359.npy,4
client_0,ISIC_0064748.npy,4
client_0,ISIC_0061226.npy,4
client_0,ISIC_0058146.npy,1
client_0,ISIC_0064411.npy,0
client_0,ISIC_0062525.npy,0
client_0,ISIC_0056613.npy,3
client_0,ISIC_0063179.npy,1
client_0,ISIC_0073220.npy,1
client_0,ISIC_0070922.npy,3
client_0,ISIC_0072628.npy,7
client_0,ISIC_0054348.npy,1
client_0,ISIC_0055021.npy,2
client_0,ISIC_0062722.npy,2
client_0,ISIC_0058417.npy,1
client_0,ISIC_0070849.npy,1
client_0,ISIC_0068973.npy,3
client_0,ISIC_0069293.npy,0
client_0,ISIC_0072292.npy,0
client_0,ISIC_0062295.npy,1
client_0,ISIC_0059719.npy,1
client_0,ISIC_0067741.npy,1
client_0,ISIC_0054957.npy,2
client_0,ISIC_0058607.npy,0
client_0,ISIC_0058151.npy,0
client_0,ISIC_0071335.npy,0
client_0,ISIC_0061699.npy,0
client_0,ISIC_0060230.npy,3
client_0,ISIC_0055385.npy,1
client_0,ISIC_0055369.npy,1
client_0,ISIC_0058983.npy,3
client_0,ISIC_0071860.npy,1
client_0,ISIC_0054909.npy,1
client_0,ISIC_0063600.npy,1
client_0,ISIC_0067513.npy,0
client_0,ISIC_0068885.npy,3
client_0,ISIC_0056092.npy,0
client_0,ISIC_0070694.npy,1
client_0,ISIC_0068805.npy,3
client_0,ISIC_0059793.npy,2
client_0,ISIC_0057755.npy,2
client_0,ISIC_0066022.npy,1
client_0,ISIC_0060273.npy,3
client_0,ISIC_0065805.npy,2
client_0,ISIC_0070772.npy,7
client_0,ISIC_0057312.npy,1
client_0,ISIC_0064557.npy,1
client_0,ISIC_0056298.npy,0
client_0,ISIC_0068870.npy,6
client_0,ISIC_0058444.npy,1
client_0,ISIC_0071551.npy,1
client_0,ISIC_0058267.npy,0
client_0,ISIC_0069760.npy,1
client_0,ISIC_0069265.npy,3
client_0,ISIC_0058548.npy,0
client_0,ISIC_0069425.npy,4
client_0,ISIC_0059396.npy,2
client_0,ISIC_0070116.npy,3
client_0,ISIC_0055201.npy,2
client_0,ISIC_0069628.npy,2
client_0,ISIC_0069551.npy,7
client_0,ISIC_0066332.npy,0
client_0,ISIC_0054629.npy,0
client_0,ISIC_0068309.npy,0
client_0,ISIC_0059265.npy,5
client_0,ISIC_0068993.npy,0
client_0,ISIC_0066563.npy,3
client_0,ISIC_0068530.npy,1
client_0,ISIC_0067113.npy,3
client_0,ISIC_0054162.npy,1
client_0,ISIC_0058352.npy,1
client_0,ISIC_0058942.npy,4
client_0,ISIC_0071815.npy,0
client_0,ISIC_0071726.npy,0
client_0,ISIC_0066557.npy,1
client_0,ISIC_0065070.npy,3
client_0,ISIC_0060033.npy,0
client_0,ISIC_0061450.npy,2
client_0,ISIC_0071085.npy,2
client_0,ISIC_0062355.npy,2
client_0,ISIC_0054215.npy,2
client_0,ISIC_0053845.npy,1
client_0,ISIC_0055404.npy,0
client_0,ISIC_0065330.npy,2
client_0,ISIC_0068982.npy,1
client_0,ISIC_0061223.npy,1
client_0,ISIC_0063020.npy,1
client_0,ISIC_0056743.npy,1
client_0,ISIC_0068333.npy,1
client_0,ISIC_0064496.npy,2
client_0,ISIC_0065121.npy,0
client_0,ISIC_0055781.npy,0
client_0,ISIC_0060116.npy,3
client_0,ISIC_0070642.npy,2
client_0,ISIC_0072670.npy,2
client_0,ISIC_0056626.npy,0
client_0,ISIC_0061691.npy,3
client_0,ISIC_0060240.npy,1
client_0,ISIC_0072638.npy,2
client_0,ISIC_0072759.npy,2
client_0,ISIC_0057754.npy,1
client_0,ISIC_0066668.npy,4
client_0,ISIC_0070707.npy,1
client_0,ISIC_0073127.npy,0
client_0,ISIC_0070954.npy,4
client_0,ISIC_0063653.npy,1
client_0,ISIC_0061923.npy,2
client_0,ISIC_0055507.npy,1
client_0,ISIC_0070803.npy,1
client_0,ISIC_0070143.npy,3
client_0,ISIC_0055151.npy,4
client_0,ISIC_0070372.npy,0
client_0,ISIC_0056190.npy,0
client_0,ISIC_0056016.npy,3
client_0,ISIC_0057529.npy,1
client_0,ISIC_0067414.npy,5
client_0,ISIC_0058381.npy,1
client_0,ISIC_0066255.npy,1
client_0,ISIC_0071056.npy,2
client_0,ISIC_0054615.npy,2
client_0,ISIC_0061664.npy,0
client_0,ISIC_0063141.npy,1
client_0,ISIC_0071199.npy,2
client_0,ISIC_0057211.npy,0
client_0,ISIC_0068174.npy,1
client_0,ISIC_0062864.npy,0
client_0,ISIC_0070794.npy,0
client_0,ISIC_0057786.npy,1
client_0,ISIC_0066737.npy,4
client_0,ISIC_0066116.npy,0
client_0,ISIC_0066473.npy,2
client_0,ISIC_0065333.npy,1
client_0,ISIC_0065864.npy,0
client_0,ISIC_0061421.npy,1
client_0,ISIC_0064934.npy,0
client_0,ISIC_0058633.npy,1
client_0,ISIC_0059352.npy,1
client_0,ISIC_0071237.npy,1
client_0,ISIC_0071873.npy,2
client_0,ISIC_0056548.npy,2
client_0,ISIC_0064797.npy,2
client_0,ISIC_0069542.npy,1
client_0,ISIC_0061471.npy,2
client_0,ISIC_0054898.npy,1
client_0,ISIC_0056165.npy,1
client_0,ISIC_0055334.npy,2
client_0,ISIC_0069052.npy,2
client_0,ISIC_0055993.npy,2
client_0,ISIC_0061807.npy,1
client_0,ISIC_0066492.npy,0
client_0,ISIC_0067124.npy,1
client_0,ISIC_0072833.npy,7
client_0,ISIC_0072714.npy,0
client_0,ISIC_0065536.npy,1
client_0,ISIC_0067854.npy,1
client_0,ISIC_0062435.npy,1
client_0,ISIC_0072057.npy,4
client_0,ISIC_0067935.npy,7
client_0,ISIC_0070629.npy,0
client_0,ISIC_0059140.npy,0
client_0,ISIC_0057953.npy,0
client_0,ISIC_0063574.npy,1
client_0,ISIC_0061021.npy,0
client_0,ISIC_0059324.npy,2
client_0,ISIC_0066068.npy,1
client_0,ISIC_0062286.npy,0
client_0,ISIC_0056577.npy,1
client_0,ISIC_0059744.npy,6
client_0,ISIC_0062919.npy,0
client_0,ISIC_0057056.npy,2
client_0,ISIC_0062443.npy,0
client_0,ISIC_0064198.npy,1
client_0,ISIC_0066989.npy,4
client_0,ISIC_0054141.npy,0
client_0,ISIC_0065890.npy,2
client_0,ISIC_0066111.npy,1
client_0,ISIC_0063768.npy,1
client_0,ISIC_0058232.npy,2
client_0,ISIC_0058514.npy,2
client_0,ISIC_0067727.npy,1
client_0,ISIC_0072642.npy,0
client_0,ISIC_0061870.npy,0
client_0,ISIC_0057346.npy,4
client_0,ISIC_0059503.npy,1
client_0,ISIC_0069949.npy,7
client_0,ISIC_0058586.npy,1
client_0,ISIC_0060031.npy,2
client_0,ISIC_0064616.npy,1
client_0,ISIC_0069623.npy,4
client_0,ISIC_0057662.npy,2
client_0,ISIC_0056560.npy,2
client_0,ISIC_0061430.npy,2
client_0,ISIC_0055205.npy,0
client_0,ISIC_0060161.npy,4
client_0,ISIC_0065427.npy,0
client_0,ISIC_0063930.npy,0
client_0,ISIC_0059327.npy,1
client_0,ISIC_0070169.npy,1
client_0,ISIC_0064561.npy,1
client_0,ISIC_0061922.npy,0
client_0,ISIC_0071771.npy,0
client_0,ISIC_0057439.npy,2
client_0,ISIC_0067514.npy,1
client_0,ISIC_0061575.npy,0
client_0,ISIC_0058429.npy,1
client_0,ISIC_0058362.npy,0
client_0,ISIC_0055833.npy,1
client_0,ISIC_0056913.npy,7
client_0,ISIC_0064014.npy,0
client_0,ISIC_0053933.npy,0
client_0,ISIC_0066455.npy,4
client_0,ISIC_0060550.npy,1
client_0,ISIC_0057946.npy,1
client_0,ISIC_0060118.npy,0
client_0,ISIC_0072788.npy,3
client_0,ISIC_0072798.npy,1
client_0,ISIC_0060022.npy,0
client_0,ISIC_0056980.npy,1
client_0,ISIC_0072019.npy,1
client_0,ISIC_0060106.npy,1
client_0,ISIC_0068084.npy,1
client_0,ISIC_0055609.npy,3
client_0,ISIC_0072097.npy,1
client_0,ISIC_0061304.npy,1
client_0,ISIC_0072656.npy,2
client_0,ISIC_0061234.npy,2
client_0,ISIC_0072747.npy,0
client_0,ISIC_0061285.npy,3
client_0,ISIC_0071407.npy,1
client_0,ISIC_0057616.npy,3
client_0,ISIC_0057169.npy,0
client_0,ISIC_0065789.npy,1
client_0,ISIC_0054144.npy,2
client_0,ISIC_0070367.npy,2
client_0,ISIC_0069608.npy,1
client_0,ISIC_0062424.npy,4
client_0,ISIC_0055887.npy,0
client_0,ISIC_0066911.npy,4
client_0,ISIC_0071742.npy,2
client_0,ISIC_0066936.npy,7
client_0,ISIC_0055937.npy,0
client_0,ISIC_0061889.npy,2
client_0,ISIC_0062666.npy,2
client_0,ISIC_0057072.npy,3
client_0,ISIC_0062868.npy,2
client_0,ISIC_0055060.npy,2
client_0,ISIC_0064753.npy,2
client_0,ISIC_0057135.npy,3
client_0,ISIC_0059904.npy,0
client_0,ISIC_0063607.npy,1
client_0,ISIC_0072635.npy,1
client_0,ISIC_0064483.npy,0
client_0,ISIC_0054921.npy,3
client_0,ISIC_0064741.npy,4
client_0,ISIC_0072723.npy,1
client_0,ISIC_0056439.npy,1
client_0,ISIC_0053684.npy,7
client_0,ISIC_0066504.npy,6
client_0,ISIC_0059687.npy,2
client_0,ISIC_0071546.npy,1
client_0,ISIC_0059517.npy,2
client_0,ISIC_0059912.npy,2
client_0,ISIC_0065473.npy,1
client_0,ISIC_0072168.npy,1
client_0,ISIC_0069769.npy,3
client_0,ISIC_0064280.npy,2
client_0,ISIC_0065157.npy,2
client_0,ISIC_0065101.npy,7
client_0,ISIC_0055108.npy,2
client_0,ISIC_0062414.npy,1
client_0,ISIC_0056083.npy,2
client_0,ISIC_0060226.npy,4
client_0,ISIC_0066328.npy,1
client_0,ISIC_0060565.npy,4
client_0,ISIC_0065132.npy,0
client_0,ISIC_0056078.npy,1
client_0,ISIC_0062873.npy,1
client_0,ISIC_0053757.npy,2
client_0,ISIC_0057240.npy,1
client_0,ISIC_0064652.npy,2
client_0,ISIC_0063945.npy,0
client_0,ISIC_0066225.npy,0
client_0,ISIC_0073060.npy,4
client_0,ISIC_0067893.npy,0
client_0,ISIC_0071441.npy,2
client_0,ISIC_0053544.npy,1
client_0,ISIC_0066092.npy,2
client_0,ISIC_0071752.npy,1
client_0,ISIC_0061641.npy,1
client_0,ISIC_0064330.npy,3
client_0,ISIC_0054893.npy,7
client_0,ISIC_0067807.npy,6
client_0,ISIC_0064803.npy,0
client_0,ISIC_0058804.npy,1
client_0,ISIC_0072183.npy,1
client_0,ISIC_0070248.npy,0
client_0,ISIC_0054510.npy,1
client_0,ISIC_0065129.npy,2
client_0,ISIC_0067037.npy,1
client_0,ISIC_0072251.npy,2
client_0,ISIC_0070150.npy,2
client_0,ISIC_0058690.npy,7
client_0,ISIC_0058956.npy,1
client_0,ISIC_0058364.npy,1
client_0,ISIC_0059791.npy,1
client_0,ISIC_0063664.npy,0
client_0,ISIC_0071077.npy,7
client_0,ISIC_0066878.npy,0
client_0,ISIC_0061905.npy,1
client_0,ISIC_0061441.npy,0
client_0,ISIC_0064398.npy,4
client_0,ISIC_0062175.npy,1
client_0,ISIC_0062120.npy,1
client_0,ISIC_0071673.npy,0
client_0,ISIC_0066400.npy,5
client_0,ISIC_0068848.npy,5
client_0,ISIC_0069109.npy,2
client_0,ISIC_0057136.npy,1
client_0,ISIC_0056101.npy,3
client_0,ISIC_0062812.npy,1
client_0,ISIC_0073144.npy,1
client_0,ISIC_0068380.npy,7
client_0,ISIC_0067076.npy,2
client_0,ISIC_0055219.npy,4
client_0,ISIC_0060978.npy,0
client_0,ISIC_0060906.npy,2
client_0,ISIC_0060465.npy,0
client_0,ISIC_0073105.npy,4
client_0,ISIC_0059501.npy,1
client_0,ISIC_0065503.npy,6
client_0,ISIC_0066518.npy,0
client_0,ISIC_0070126.npy,1
client_0,ISIC_0054053.npy,0
client_0,ISIC_0073079.npy,2
client_0,ISIC_0070483.npy,7
client_0,ISIC_0053854.npy,0
client_0,ISIC_0060667.npy,1
client_0,ISIC_0060539.npy,1
client_0,ISIC_0068266.npy,7
client_0,ISIC_0056694.npy,0
client_0,ISIC_0068403.npy,0
client_0,ISIC_0056564.npy,4
client_0,ISIC_0066855.npy,0
client_0,ISIC_0063324.npy,0
client_0,ISIC_0056175.npy,4
client_0,ISIC_0059384.npy,1
client_0,ISIC_0070791.npy,2
client_0,ISIC_0068394.npy,0
client_0,ISIC_0053473.npy,0
client_0,ISIC_0057885.npy,2
client_0,ISIC_0068723.npy,2
client_0,ISIC_0067304.npy,3
client_0,ISIC_0072853.npy,2
client_0,ISIC_0069365.npy,0
client_0,ISIC_0060556.npy,0
client_0,ISIC_0054121.npy,2
client_0,ISIC_0068209.npy,0
client_0,ISIC_0061131.npy,0
client_0,ISIC_0064655.npy,2
client_0,ISIC_0070529.npy,2
client_0,ISIC_0060848.npy,1
client_0,ISIC_0056882.npy,4
client_0,ISIC_0054907.npy,4
client_0,ISIC_0062792.npy,0
client_0,ISIC_0061474.npy,1
client_0,ISIC_0056579.npy,1
client_0,ISIC_0066278.npy,3
client_0,ISIC_0060607.npy,1
client_0,ISIC_0063716.npy,4
client_0,ISIC_0059700.npy,7
client_0,ISIC_0056691.npy,2
client_0,ISIC_0061235.npy,4
client_0,ISIC_0055911.npy,0
client_0,ISIC_0071681.npy,0
client_0,ISIC_0069477.npy,2
client_0,ISIC_0072738.npy,0
client_0,ISIC_0055374.npy,3
client_0,ISIC_0053497.npy,1
client_0,ISIC_0053697.npy,5
client_0,ISIC_0055218.npy,7
client_0,ISIC_0072624.npy,0
client_0,ISIC_0067582.npy,4
client_0,ISIC_0072611.npy,1
client_0,ISIC_0060921.npy,1
client_0,ISIC_0055806.npy,2
client_0,ISIC_0067536.npy,0
client_0,ISIC_0057909.npy,2
client_0,ISIC_0065310.npy,2
client_0,ISIC_0064952.npy,1
client_0,ISIC_0057865.npy,7
client_0,ISIC_0067891.npy,0
client_0,ISIC_0059121.npy,2
client_0,ISIC_0067533.npy,1
client_0,ISIC_0071605.npy,3
client_0,ISIC_0068214.npy,4
client_0,ISIC_0073039.npy,4
client_0,ISIC_0055581.npy,1
client_0,ISIC_0061135.npy,2
client_0,ISIC_0063824.npy,0
client_0,ISIC_0061979.npy,2
